* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -43.0 dBFS, measurement signal peak level -33.1 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 13, 2026 10:53:20 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; droite 10 gauche 11 sans eq Delay -0.0315 ms (-11 mm, -0.43 in) using estimated IR delay relative to Acoustic reference played from  R with no timing offset
* Measurement: L+R exp002 Jul 13
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
545.911457 79.551 59.0093
549.867357 80.336 55.1680
553.851922 81.016 50.6672
557.865362 81.591 45.9661
561.907884 82.094 41.5938
565.979700 82.586 37.9507
570.081022 83.115 34.8921
574.212064 83.656 31.5330
578.373042 84.110 26.8862
582.564171 84.369 20.7539
586.785671 84.374 13.7285
591.037762 84.131 6.5698
595.320665 83.677 -0.1536
599.634604 83.061 -6.0774
603.979804 82.334 -10.9980
608.356491 81.546 -14.8459
612.764893 80.737 -17.5713
617.205240 79.939 -18.9216
621.677763 79.201 -18.3225
626.182696 78.619 -15.1572
630.720274 78.325 -9.6511
635.290733 78.386 -3.6848
639.894312 78.727 0.3547
644.531250 79.193 1.6426
649.201789 79.667 0.8403
653.906173 80.113 -1.1553
658.644647 80.535 -3.8711
663.417457 80.923 -7.2217
668.224854 81.244 -11.2070
673.067086 81.464 -15.6904
677.944408 81.567 -20.4250
682.857073 81.564 -25.1953
687.805336 81.469 -29.8748
692.789457 81.296 -34.3894
697.809695 81.045 -38.6702
702.866312 80.711 -42.5750
707.959571 80.303 -45.8391
713.089738 79.862 -48.2483
718.257080 79.463 -49.9580
723.461867 79.153 -51.5593
728.704370 78.908 -53.6917
733.984862 78.649 -56.5593
739.303619 78.296 -59.8616
744.660918 77.807 -63.0508
750.057038 77.183 -65.5269
755.492260 76.466 -66.7290
760.966869 75.743 -66.3286
766.481148 75.130 -64.6362
772.035387 74.713 -62.7610
777.629873 74.474 -61.9316
783.264900 74.304 -62.5991
788.940760 74.079 -64.3059
794.657750 73.738 -66.0486
800.416168 73.317 -66.6650
806.216313 72.947 -65.2546
812.058489 72.787 -61.1460
817.943000 72.923 -52.2756
823.870152 73.353 -32.6504
829.840255 74.031 -3.5198
835.853619 74.891 13.7512
841.910559 75.835 17.5867
848.011390 76.749 15.1907
854.156430 77.539 10.1873
860.346000 78.150 4.2705
866.580422 78.588 -1.5479
872.860020 78.910 -6.6040
879.185124 79.214 -10.5779
885.556062 79.594 -13.6731
891.973166 80.080 -16.6458
898.436771 80.606 -20.3352
904.947215 81.061 -25.0793
911.504835 81.364 -30.6074
918.109975 81.487 -36.3569
924.762978 81.463 -41.7903
931.464192 81.360 -46.6218
938.213966 81.250 -50.9600
945.012651 81.155 -55.1914
951.860602 81.039 -59.6011
958.758176 80.852 -64.1094
965.705733 80.576 -68.4170
972.703635 80.232 -72.2712
979.752246 79.848 -75.5137
986.851935 79.457 -77.9573
994.003071 79.106 -79.4331
1001.206027 78.866 -80.2012
1008.461179 78.778 -81.1375
1015.768904 78.801 -83.1304
1023.129584 78.850 -86.4697
1030.543603 78.847 -90.9792
1038.011347 78.740 -96.3596
1045.533205 78.490 -102.2886
1053.109569 78.073 -108.4314
1060.740836 77.469 -114.3906
1068.427401 76.667 -119.5708
1076.169666 75.687 -123.0312
1083.968035 74.610 -123.3259
1091.822915 73.602 -118.2219
1099.734713 72.878 -105.4077
1107.703844 72.590 -88.3499
1115.730723 72.696 -76.8921
1123.815768 73.009 -73.4390
1131.959400 73.335 -74.9736
1140.162045 73.524 -79.0701
1148.424129 73.472 -84.2715
1156.746083 73.143 -89.4722
1165.128342 72.583 -93.8845
1173.571343 71.907 -97.0652
1182.075524 71.280 -98.4824
1190.641331 70.909 -96.7476
1199.269209 70.972 -87.6738
1207.959608 71.511 -60.6770
1216.712981 72.404 -25.1772
1225.529785 73.458 -11.5352
1234.410479 74.498 -11.1885
1243.355526 75.413 -15.8457
1252.365393 76.154 -22.3308
1261.440549 76.701 -29.3054
1270.581467 77.044 -36.0491
1279.788624 77.203 -42.0254
1289.062500 77.247 -46.9866
1298.403578 77.263 -51.2180
1307.812346 77.292 -55.2556
1317.289293 77.324 -59.3887
1326.834914 77.325 -63.5835
1336.449707 77.268 -67.6409
1346.134173 77.136 -71.2942
1355.888816 76.918 -74.2043
1365.714145 76.629 -75.9492
1375.610673 76.333 -76.2080
1385.578915 76.134 -75.2527
1395.619391 76.109 -73.9963
1405.732624 76.251 -73.3875
1415.919142 76.501 -73.7930
1426.179476 76.808 -75.1155
1436.514160 77.136 -77.2014
1446.923734 77.445 -79.9482
1457.408740 77.688 -83.2009
1467.969724 77.830 -86.6023
1478.607238 77.885 -89.6877
1489.321836 77.897 -92.2375
1500.114076 77.890 -94.4114
1510.984521 77.846 -96.2898
1521.933737 77.757 -97.3833
1532.962297 77.686 -97.1077
1544.070773 77.714 -95.7878
1555.259747 77.828 -94.7021
1566.529800 77.924 -94.7903
1577.881521 77.913 -95.5608
1589.315501 77.829 -95.6421
1600.832336 77.814 -94.1836
1612.432627 78.009 -91.9106
1624.116978 78.422 -90.7056
1635.886000 78.917 -91.7915
1647.740304 79.333 -94.9556
1659.680509 79.597 -99.2234
1671.707238 79.726 -103.7239
1683.821118 79.790 -108.1260
1696.022780 79.842 -112.6284
1708.312860 79.884 -117.5125
1720.692000 79.878 -122.8340
1733.160843 79.779 -128.4417
1745.720041 79.551 -134.0386
1758.370248 79.192 -139.2935
1771.112124 78.725 -144.0249
1783.946332 78.171 -148.1052
1796.873543 77.540 -151.1421
1809.894429 76.864 -152.4600
1823.009670 76.227 -151.5916
1836.219950 75.734 -149.0571
1849.525956 75.420 -146.2825
1862.928384 75.223 -144.2554
1876.427931 75.047 -142.8345
1890.025301 74.843 -141.3896
1903.721204 74.621 -139.5364
1917.516352 74.419 -137.2786
1931.411466 74.267 -134.7620
1945.407270 74.179 -131.7893
1959.504493 74.196 -128.2212
1973.703870 74.362 -124.8137
1988.006142 74.665 -122.6658
2002.412054 75.045 -122.1589
2016.922357 75.440 -123.0613
2031.537808 75.808 -125.0312
2046.259169 76.124 -127.6565
2061.087206 76.388 -130.4917
2076.022694 76.608 -133.1755
2091.066410 76.802 -135.4707
2106.219139 76.992 -137.3823
2121.481671 77.194 -139.2390
2136.854802 77.409 -141.5090
2152.339333 77.622 -144.3699
2167.936071 77.824 -147.7642
2183.645829 77.991 -151.6489
2199.469427 78.070 -155.9651
2215.407689 77.998 -160.4529
2231.461446 77.736 -164.4814
2247.631536 77.320 -167.2229
2263.918800 76.870 -168.1243
2280.324089 76.548 -167.2915
2296.848258 76.471 -165.4385
2313.492167 76.659 -163.5300
2330.256685 77.039 -162.6003
2347.142685 77.472 -163.5239
2364.151049 77.809 -166.4790
2381.282662 77.956 -170.7983
2398.538418 77.898 -175.4927
2415.919216 77.679 -179.6948
2433.425962 77.386 177.1331
2451.059570 77.124 175.0586
2468.820958 76.966 173.6897
2486.711052 76.927 172.4185
2504.730786 76.973 170.8433
2522.881098 77.074 168.7661
2541.162934 77.200 165.9294
2559.577248 77.297 162.1960
2578.125000 77.311 157.7649
2596.807157 77.208 152.9778
2615.624692 76.969 148.1887
2634.578586 76.585 143.8228
2653.669829 76.077 140.3923
2672.899414 75.510 138.2058
2692.268345 74.965 137.0544
2711.777632 74.494 136.4246
2731.428290 74.103 136.1091
2751.221345 73.778 136.4626
2771.157829 73.512 138.3357
2791.238781 73.344 142.2354
2811.465248 73.334 146.8784
2831.838284 73.496 149.9778
2852.358952 73.770 150.5952
2873.028321 74.057 149.1365
2893.847468 74.251 146.4419
2914.817480 74.300 143.5066
2935.939449 74.259 141.0820
2957.214476 74.240 139.0784
2978.643672 74.299 136.7944
3000.228152 74.404 133.7844
3021.969041 74.489 130.3613
3043.867475 74.506 127.5481
3065.924593 74.457 126.9260
3088.141547 74.408 129.5764
3110.519493 74.440 134.1023
3133.059600 74.554 137.3528
3155.763041 74.653 137.7422
3178.631001 74.626 136.0581
3201.664672 74.439 134.0010
3224.865254 74.170 132.5991
3248.233957 73.952 131.8000
3271.771999 73.886 130.7976
3295.480608 73.962 128.6680
3319.361019 74.062 125.1296
3343.414477 74.048 120.6858
3367.642236 73.838 116.4287
3392.045560 73.442 113.7061
3416.625721 72.965 113.5784
3441.383999 72.561 115.7705
3466.321686 72.350 118.1543
3491.440082 72.343 118.5686
3516.740496 72.453 116.5149
3542.224247 72.565 112.6733
3567.892664 72.602 107.9270
3593.747085 72.532 102.8457
3619.788858 72.352 97.7000
3646.019340 72.082 92.8242
3672.439900 71.768 88.8403
3699.051913 71.480 86.8557
3725.856768 71.288 88.9622
3752.855862 71.227 99.1108
3780.050603 71.291 119.6101
3807.442408 71.456 138.5725
3835.032705 71.693 145.7422
3862.822933 71.968 144.9795
3890.814540 72.248 140.5549
3919.008986 72.495 134.4705
3947.407741 72.677 127.7068
3976.012284 72.777 120.8625
4004.824108 72.792 114.3464
4033.844715 72.734 108.4265
4063.075616 72.615 103.2754
4092.518337 72.453 99.1965
4122.174412 72.280 96.6589
4152.045387 72.147 95.8884
4182.132820 72.106 96.2407
4212.438278 72.176 96.1362
4242.963342 72.328 94.2007
4273.709604 72.493 90.2534
4304.678665 72.616 84.9519
4335.872141 72.674 79.1245
4367.291658 72.673 73.3967
4398.938854 72.627 68.0356
4430.815378 72.534 63.1147
4462.922893 72.363 59.1174
4495.263072 72.092 57.5154
4527.837601 71.755 60.1831
4560.648179 71.423 66.5808
4593.696515 71.168 72.3032
4626.984334 71.041 74.3965
4660.513370 71.076 73.7087
4694.285371 71.273 72.2534
4728.302098 71.586 71.8679
4762.565324 71.966 73.8516
4797.076835 72.375 78.9905
4831.838432 72.788 88.0508
4866.851925 73.158 98.9773
4902.119140 73.411 106.3518
4937.641916 73.489 108.1489
4973.422105 73.407 106.5120
5009.461572 73.234 103.4292
5045.762195 73.062 100.0076
5082.325868 72.938 97.1042
5119.154496 72.843 95.8865
5156.250000 72.747 97.3586
5193.614313 72.683 100.6016
5231.249383 72.725 102.3342
5269.157173 72.905 100.4614
5307.339658 73.193 95.2742
5345.798829 73.501 87.6826
5384.536691 73.733 78.6187
5423.555263 73.836 69.0178
5462.856580 73.822 59.7449
5502.442691 73.741 51.6089
5542.315659 73.649 45.8499
5582.477563 73.610 44.5791
5622.930497 73.690 49.8167
5663.676569 73.887 58.7529
5704.717904 74.115 63.7439
5746.056642 74.259 62.7034
5787.694937 74.260 58.0078
5829.634960 74.141 51.7703
5871.878898 73.965 45.8762
5914.428953 73.789 42.3008
5957.287343 73.624 42.9824
6000.456303 73.444 48.9260
6043.938083 73.243 57.4287
6087.734950 73.079 63.4800
6131.849187 72.996 64.9263
6176.283094 72.958 62.5630
6221.038987 72.886 58.3567
6266.119200 72.749 54.3125
6311.526083 72.609 51.0608
6357.262002 72.560 47.5847
6403.329344 72.658 42.0369
6449.730508 72.872 33.1252
6496.467914 73.088 20.7791
6543.543998 73.187 5.6890
6590.961215 73.097 -10.9810
6638.722037 72.816 -27.9192
6686.828954 72.405 -43.9651
6735.284473 71.965 -58.1736
6784.091120 71.619 -70.1130
6833.251441 71.473 -80.2932
6882.767998 71.554 -90.0398
6932.643372 71.791 -100.7686
6982.880164 72.045 -113.1646
7033.480992 72.176 -126.9199
7084.448495 72.072 -140.9304
7135.785329 71.691 -153.4487
7187.494171 71.086 -162.4846
7239.577717 70.376 -166.1079
7292.038681 69.696 -163.2341
7344.879799 69.182 -155.8521
7398.103826 68.954 -147.0364
7451.713536 69.060 -136.3350
7505.711724 69.431 -121.0737
7560.101205 69.919 -104.8416
7614.884815 70.368 -96.9390
7670.065409 70.682 -97.6113
7725.645865 70.850 -101.9680
7781.629080 70.924 -106.1970
7838.017972 70.974 -108.1335
7894.815481 71.054 -108.1389
7952.024569 71.192 -108.9604
8009.648217 71.371 -112.4688
8067.689429 71.543 -118.0557
8126.151233 71.655 -123.9128
8185.036674 71.694 -128.0920
8244.348824 71.700 -129.0854
8304.090774 71.733 -126.8894
8364.265639 71.820 -124.0957
8424.876556 71.935 -123.4854
8485.926684 72.025 -125.3242
8547.419207 72.067 -128.3352
8609.357330 72.086 -131.4983
8671.744282 72.106 -134.4209
8734.583316 72.126 -136.8713
8797.877707 72.146 -138.3984
