* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -40.8 dBFS, measurement signal peak level -35.9 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 14, 2026 9:43:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; droite 10 gauche 11 sans eq Delay -0.0059 ms (-2.0 mm, -0.08 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R exp002 Jul 14
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
835.853619 71.450 108.2949
841.910559 71.739 85.9402
848.011390 72.081 71.9832
854.156430 72.533 61.0129
860.346000 73.102 51.7122
866.580422 73.754 43.4846
872.860020 74.446 35.9929
879.185124 75.158 28.9856
885.556062 75.867 22.1196
891.973166 76.529 15.0098
898.436771 77.083 7.4644
904.947215 77.483 -0.4456
911.504835 77.709 -8.4968
918.109975 77.764 -16.4341
924.762978 77.673 -24.0361
931.464192 77.476 -31.1836
938.213966 77.217 -37.9087
945.012651 76.919 -44.3669
951.860602 76.569 -50.6704
958.758176 76.128 -56.7266
965.705733 75.559 -62.2012
972.703635 74.855 -66.5522
979.752246 74.058 -69.1499
986.851935 73.282 -69.5925
994.003071 72.690 -68.0645
1001.206027 72.413 -65.6350
1008.461179 72.453 -64.1392
1015.768904 72.665 -65.0613
1023.129584 72.871 -68.5801
1030.543603 72.953 -74.0029
1038.011347 72.873 -80.5439
1045.533205 72.631 -87.6150
1053.109569 72.234 -94.7312
1060.740836 71.676 -101.2388
1068.427401 70.943 -105.7891
1076.169666 70.063 -105.3159
1083.968035 69.165 -93.3635
1091.822915 68.478 -65.6484
1099.734713 68.198 -42.8638
1107.703844 68.305 -35.2976
1115.730723 68.586 -35.6252
1123.815768 68.833 -39.0459
1131.959400 68.968 -43.2461
1140.162045 69.015 -47.3162
1148.424129 69.006 -51.3096
1156.746083 68.915 -55.5195
1165.128342 68.696 -59.8167
1173.571343 68.348 -63.7720
1182.075524 67.916 -67.0554
1190.641331 67.452 -69.3542
1199.269209 67.014 -69.9590
1207.959608 66.679 -67.5759
1216.712981 66.527 -60.4919
1225.529785 66.624 -48.5364
1234.410479 66.999 -36.4807
1243.355526 67.606 -29.3716
1252.365393 68.331 -27.5083
1261.440549 69.028 -29.3223
1270.581467 69.578 -33.3557
1279.788624 69.907 -38.4536
1289.062500 69.983 -43.6223
1298.403578 69.831 -47.8679
1307.812346 69.559 -50.5527
1317.289293 69.313 -51.9402
1326.834914 69.181 -53.1189
1336.449707 69.128 -55.0886
1346.134173 69.055 -57.9976
1355.888816 68.882 -61.3440
1365.714145 68.575 -64.4187
1375.610673 68.154 -66.1824
1385.578915 67.711 -65.0237
1395.619391 67.417 -58.7312
1405.732624 67.453 -45.8083
1415.919142 67.904 -30.6509
1426.179476 68.689 -21.2092
1436.514160 69.628 -18.6416
1446.923734 70.550 -20.4128
1457.408740 71.340 -24.5144
1467.969724 71.946 -29.7048
1478.607238 72.378 -35.1519
1489.321836 72.688 -40.4387
1500.114076 72.917 -45.5984
1510.984521 73.049 -50.7900
1521.933737 73.040 -55.9102
1532.962297 72.880 -60.5459
1544.070773 72.621 -64.3240
1555.259747 72.354 -67.1731
1566.529800 72.155 -69.2327
1577.881521 72.055 -70.5674
1589.315501 72.073 -70.9343
1600.832336 72.249 -70.0457
1612.432627 72.628 -68.4678
1624.116978 73.168 -67.8298
1635.886000 73.716 -69.4495
1647.740304 74.105 -73.3093
1659.680509 74.234 -78.4431
1671.707238 74.107 -83.7217
1683.821118 73.823 -88.4688
1696.022780 73.514 -92.6323
1708.312860 73.279 -96.5852
1720.692000 73.142 -100.8157
1733.160843 73.050 -105.6228
1745.720041 72.925 -110.9585
1758.370248 72.713 -116.5215
1771.112124 72.386 -121.8906
1783.946332 71.917 -126.2507
1796.873543 71.295 -127.9373
1809.894429 70.572 -124.3811
1823.009670 69.896 -113.9402
1836.219950 69.460 -99.8147
1849.525956 69.391 -87.7407
1862.928384 69.668 -79.4053
1876.427931 70.153 -74.2888
1890.025301 70.674 -72.2629
1903.721204 71.098 -73.1699
1917.516352 71.356 -76.0264
1931.411466 71.470 -79.4902
1945.407270 71.532 -82.7678
1959.504493 71.624 -85.9321
1973.703870 71.761 -89.4702
1988.006142 71.892 -93.5845
2002.412054 71.968 -98.0696
2016.922357 71.971 -102.5510
2031.537808 71.918 -106.6621
2046.259169 71.842 -110.2725
2061.087206 71.745 -113.5972
2076.022694 71.571 -116.8291
2091.066410 71.256 -119.6467
2106.219139 70.804 -121.4265
2121.481671 70.284 -121.7529
2136.854802 69.787 -120.2451
2152.339333 69.412 -116.2080
2167.936071 69.268 -109.4482
2183.645829 69.431 -102.0149
2199.469427 69.859 -96.9856
2215.407689 70.408 -95.3369
2231.461446 70.941 -96.2256
2247.631536 71.383 -98.6008
2263.918800 71.729 -101.7732
2280.324089 71.995 -105.4841
2296.848258 72.177 -109.6331
2313.492167 72.252 -113.9702
2330.256685 72.223 -118.1082
2347.142685 72.131 -121.7874
2364.151049 72.022 -124.9607
2381.282662 71.919 -127.6143
2398.538418 71.829 -129.5874
2415.919216 71.757 -130.5686
2433.425962 71.718 -130.3823
2451.059570 71.724 -129.4683
2468.820958 71.771 -128.6926
2486.711052 71.867 -128.4993
2504.730786 72.050 -128.9585
2522.881098 72.343 -130.1257
2541.162934 72.729 -132.0703
2559.577248 73.156 -134.7913
2578.125000 73.563 -138.2815
2596.807157 73.882 -142.5898
2615.624692 74.061 -147.6025
2634.578586 74.098 -153.0435
2653.669829 74.016 -158.7529
2672.899414 73.826 -164.6335
2692.268345 73.517 -170.4993
2711.777632 73.080 -175.9766
2731.428290 72.530 179.4082
2751.221345 71.925 175.9561
2771.157829 71.325 173.7246
2791.238781 70.753 172.8298
2811.465248 70.203 173.7915
2831.838284 69.707 177.7976
2852.358952 69.401 -173.9944
2873.028321 69.474 -162.5803
2893.847468 69.986 -152.0977
2914.817480 70.802 -146.0662
2935.939449 71.707 -144.9956
2957.214476 72.542 -147.8782
2978.643672 73.224 -153.4312
3000.228152 73.700 -160.6665
3021.969041 73.920 -168.7661
3043.867475 73.862 -176.8545
3065.924593 73.561 175.8516
3088.141547 73.091 169.7502
3110.519493 72.527 164.9060
3133.059600 71.929 161.3689
3155.763041 71.345 159.0193
3178.631001 70.801 157.6199
3201.664672 70.308 157.2947
3224.865254 69.906 158.4653
3248.233957 69.646 161.9438
3271.771999 69.576 169.0288
3295.480608 69.720 178.7273
3319.361019 70.021 -173.9558
3343.414477 70.339 -172.2224
3367.642236 70.524 -174.7129
3392.045560 70.471 -178.5999
3416.625721 70.158 178.7935
3441.383999 69.663 179.2319
3466.321686 69.130 -177.7029
3491.440082 68.694 -174.4568
3516.740496 68.423 -172.8193
3542.224247 68.321 -172.8230
3567.892664 68.360 -173.7690
3593.747085 68.503 -175.0383
3619.788858 68.717 -176.4602
3646.019340 68.964 -178.4683
3672.439900 69.186 178.5183
3699.051913 69.339 174.5596
3725.856768 69.390 169.9604
3752.855862 69.317 165.0183
3780.050603 69.086 160.1213
3807.442408 68.679 156.1750
3835.032705 68.134 154.7163
3862.822933 67.562 157.8967
3890.814540 67.141 167.8745
3919.008986 67.045 -176.9053
3947.407741 67.334 -163.7461
3976.012284 67.910 -156.9514
4004.824108 68.596 -155.5449
4033.844715 69.218 -157.8425
4063.075616 69.658 -162.5388
4092.518337 69.883 -168.4109
4122.174412 69.932 -174.5349
4152.045387 69.855 179.5706
4182.132820 69.667 174.1836
4212.438278 69.372 169.6702
4242.963342 68.999 166.5078
4273.709604 68.609 165.2671
4304.678665 68.292 166.5820
4335.872141 68.154 170.5305
4367.291658 68.262 175.5967
4398.938854 68.587 179.3318
4430.815378 69.023 -179.7769
4462.922893 69.444 178.2400
4495.263072 69.762 174.3000
4527.837601 69.946 169.5852
4560.648179 70.004 165.1729
4593.696515 69.960 162.0071
4626.984334 69.844 160.7527
4660.513370 69.683 161.4646
4694.285371 69.501 163.7466
4728.302098 69.359 167.2617
4762.565324 69.361 171.0215
4797.076835 69.562 173.3430
4831.838432 69.884 173.0920
4866.851925 70.189 170.4021
4902.119140 70.382 166.2742
4937.641916 70.450 161.7346
4973.422105 70.410 157.4736
5009.461572 70.271 154.1255
5045.762195 70.051 152.6499
5082.325868 69.810 153.8381
5119.154496 69.634 157.0154
5156.250000 69.566 159.8101
5193.614313 69.572 160.5950
5231.249383 69.578 159.9727
5269.157173 69.543 159.8025
5307.339658 69.492 161.8794
5345.798829 69.486 166.5881
5384.536691 69.581 171.9348
5423.555263 69.811 175.2939
5462.856580 70.161 175.6404
5502.442691 70.556 173.2815
5542.315659 70.904 169.1460
5582.477563 71.147 164.4031
5622.930497 71.289 160.3474
5663.676569 71.380 158.4673
5704.717904 71.490 160.5823
5746.056642 71.682 167.9365
5787.694937 72.003 177.4434
5829.634960 72.436 -177.2163
5871.878898 72.891 -177.7419
5914.428953 73.250 177.8408
5957.287343 73.424 171.6531
6000.456303 73.380 165.2776
6043.938083 73.146 159.8901
6087.734950 72.824 156.3159
6131.849187 72.574 154.9124
6176.283094 72.539 155.4233
6221.038987 72.763 156.7219
6266.119200 73.149 157.0103
6311.526083 73.520 155.1165
6357.262002 73.735 151.3401
6403.329344 73.749 146.8149
6449.730508 73.614 142.5791
6496.467914 73.426 139.2029
6543.543998 73.276 136.7356
6590.961215 73.199 134.6350
6638.722037 73.148 132.0479
6686.828954 73.027 128.6091
6735.284473 72.772 124.7424
6784.091120 72.385 121.1343
6833.251441 71.914 118.2622
6882.767998 71.417 116.3843
6932.643372 70.959 115.6233
6982.880164 70.597 115.7371
7033.480992 70.341 115.9832
7084.448495 70.125 115.7329
7135.785329 69.869 115.2888
7187.494171 69.557 115.7693
7239.577717 69.262 118.0295
7292.038681 69.082 121.4536
7344.879799 69.042 124.3098
7398.103826 69.079 125.6399
7451.713536 69.132 125.9666
7505.711724 69.194 126.4243
7560.101205 69.300 128.2544
7614.884815 69.523 132.3191
7670.065409 69.906 137.8542
7725.645865 70.382 142.3179
7781.629080 70.789 143.7954
7838.017972 70.981 142.7791
7894.815481 70.920 141.0984
7952.024569 70.707 140.1526
8009.648217 70.505 140.2354
8067.689429 70.442 140.7947
8126.151233 70.544 141.0000
8185.036674 70.746 140.4192
8244.348824 70.957 139.1848
8304.090774 71.101 137.7898
8364.265639 71.178 136.8250
8424.876556 71.254 136.2263
8485.926684 71.381 135.2710
8547.419207 71.537 133.4641
8609.357330 71.659 130.9412
8671.744282 71.710 128.2251
8734.583316 71.692 125.7307
8797.877707 71.628 123.7161
