* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -42.1 dBFS, measurement signal peak level -38.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 28, 2026 6:45:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; gauche :0.773 du mur gauche 0,539 mur arriere droite: 3.219 du mur gauche 0.515 mur arriere Delay 0.3056 ms (105 mm, 4.13 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R baseline Jul 28
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
433.290211 69.813 53.5327
436.430010 70.605 47.6053
439.592562 71.227 39.8728
442.778031 71.633 31.2914
445.986583 71.807 22.4564
449.218386 71.751 13.7922
452.473607 71.475 5.6548
455.752418 71.000 -1.6238
459.054987 70.358 -7.7281
462.381489 69.590 -12.3070
465.732096 68.749 -14.8925
469.106983 67.915 -15.0468
472.506325 67.188 -12.9833
475.930301 66.646 -10.0396
479.379088 66.278 -7.7102
482.852867 66.011 -6.2839
486.351817 65.798 -4.9620
489.876123 65.669 -2.7461
493.425968 65.724 0.7407
497.001536 66.048 4.7269
500.603014 66.631 7.7666
504.230589 67.375 8.9027
507.884452 68.160 7.9999
511.564792 68.882 5.3307
515.271802 69.463 1.3419
519.005673 69.851 -3.2750
522.766602 70.036 -7.4299
526.554785 70.064 -9.4580
530.370418 70.035 -7.1257
534.213700 70.079 0.7910
538.084833 70.294 10.6831
541.984018 70.692 16.8212
545.911457 71.238 18.4115
549.867357 71.914 17.4899
553.851922 72.730 15.6754
557.865362 73.692 13.7526
561.907884 74.777 12.0242
565.979700 75.937 10.3523
570.081022 77.090 7.9435
574.212064 78.125 3.7125
578.373042 78.926 -2.8010
582.564171 79.415 -11.1229
586.785671 79.573 -20.2983
591.037762 79.438 -29.4358
595.320665 79.081 -37.9879
599.634604 78.584 -45.7588
603.979804 78.004 -52.7618
608.356491 77.360 -59.0101
