* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.9 dBFS, measurement signal peak level -34.2 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 28, 2026 6:45:38 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; gauche :0.773 du mur gauche 0,539 mur arriere droite: 3.219 du mur gauche 0.515 mur arriere Delay 0.0241 ms (8.3 mm, 0.33 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: L+R baseline Jul 28
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2031.537808 73.533 -118.0374
2046.259169 73.597 -126.5659
2061.087206 73.573 -136.1873
2076.022694 73.592 -146.5291
2091.066410 73.759 -157.6863
2106.219139 74.087 -170.1497
2121.481671 74.496 174.8301
2136.854802 74.870 154.2251
2152.339333 75.098 120.7183
2167.936071 75.105 64.1199
2183.645829 74.866 13.3635
2199.469427 74.429 -15.0979
2215.407689 73.919 -32.3928
2231.461446 73.499 -43.4460
2247.631536 73.286 -50.2478
2263.918800 73.291 -54.3804
2280.324089 73.441 -57.2402
2296.848258 73.649 -59.4905
2313.492167 73.843 -61.9072
2330.256685 73.962 -65.5645
2347.142685 73.962 -70.5010
2364.151049 73.848 -75.7095
2381.282662 73.703 -80.1482
2398.538418 73.661 -83.3562
2415.919216 73.834 -85.4590
2433.425962 74.243 -86.8892
2451.059570 74.825 -88.2144
2468.820958 75.484 -90.2493
2486.711052 76.117 -93.9023
2504.730786 76.635 -99.3911
2522.881098 76.999 -106.1768
2541.162934 77.216 -113.5833
2559.577248 77.307 -121.1301
2578.125000 77.289 -128.4722
2596.807157 77.188 -135.3369
2615.624692 77.038 -141.6816
2634.578586 76.834 -147.6785
2653.669829 76.516 -153.2617
2672.899414 76.031 -157.8125
2692.268345 75.402 -160.5320
2711.777632 74.737 -161.1411
2731.428290 74.166 -160.0740
2751.221345 73.767 -158.1902
2771.157829 73.544 -156.1663
2791.238781 73.471 -153.9934
2811.465248 73.560 -151.4622
2831.838284 73.833 -148.9846
2852.358952 74.253 -147.7664
2873.028321 74.708 -148.6396
2893.847468 75.078 -151.2200
2914.817480 75.298 -154.2793
2935.939449 75.393 -156.5791
2957.214476 75.442 -157.7429
2978.643672 75.525 -158.6497
3000.228152 75.667 -160.5371
3021.969041 75.842 -163.8359
3043.867475 76.012 -168.2605
3065.924593 76.158 -173.3989
3088.141547 76.262 -178.9534
3110.519493 76.301 175.2888
3133.059600 76.245 169.6255
3155.763041 76.077 164.5071
3178.631001 75.807 160.5454
3201.664672 75.481 158.4443
3224.865254 75.173 158.8606
3248.233957 74.980 161.5017
3271.771999 74.964 164.3835
3295.480608 75.093 165.3967
3319.361019 75.263 164.0010
3343.414477 75.364 160.9629
3367.642236 75.338 157.4375
3392.045560 75.210 154.3835
3416.625721 75.062 152.1248
3441.383999 74.973 150.2305
3466.321686 74.956 147.9597
3491.440082 74.970 145.0110
3516.740496 74.974 141.6733
3542.224247 74.967 138.4001
3567.892664 74.969 135.4971
3593.747085 74.973 132.9001
3619.788858 74.919 130.2964
3646.019340 74.727 127.7178
3672.439900 74.387 125.7661
3699.051913 74.000 124.8757
3725.856768 73.716 124.8069
3752.855862 73.657 124.7297
3780.050603 73.830 123.5537
3807.442408 74.119 120.5474
3835.032705 74.363 115.7322
3862.822933 74.443 109.7722
3890.814540 74.317 103.7021
3919.008986 74.001 98.8521
3947.407741 73.567 97.0669
3976.012284 73.144 100.4263
4004.824108 72.875 109.0913
4033.844715 72.823 118.6213
4063.075616 72.942 123.9858
4092.518337 73.151 124.8542
4122.174412 73.420 123.1160
4152.045387 73.750 119.9751
4182.132820 74.112 115.7188
4212.438278 74.416 110.3276
4242.963342 74.544 104.0725
4273.709604 74.429 97.7095
4304.678665 74.079 92.1101
4335.872141 73.553 87.8103
4367.291658 72.917 85.1216
4398.938854 72.249 84.3792
4430.815378 71.650 85.3691
4462.922893 71.210 86.9377
4495.263072 70.977 87.8159
4527.837601 70.940 87.2954
4560.648179 71.031 85.1772
4593.696515 71.144 81.7849
4626.984334 71.213 78.0002
4660.513370 71.257 75.0381
4694.285371 71.351 74.0598
4728.302098 71.544 75.6477
4762.565324 71.824 78.8152
4797.076835 72.133 81.2417
4831.838432 72.391 82.2869
4866.851925 72.544 83.6167
4902.119140 72.601 86.3557
4937.641916 72.618 89.3469
4973.422105 72.680 91.4778
5009.461572 72.858 92.6799
5045.762195 73.157 92.1921
5082.325868 73.496 88.8110
5119.154496 73.758 82.4333
5156.250000 73.855 74.0825
5193.614313 73.748 65.1387
5231.249383 73.466 56.9641
5269.157173 73.110 50.4080
5307.339658 72.785 45.1819
5345.798829 72.551 39.6819
5384.536691 72.415 31.8584
5423.555263 72.348 18.9250
5462.856580 72.311 -136.0754
5502.442691 72.278 -170.1250
5542.315659 72.260 177.8911
5582.477563 72.318 168.8247
5622.930497 72.516 161.3010
5663.676569 72.850 154.3850
5704.717904 73.236 147.7668
5746.056642 73.570 141.8518
5787.694937 73.797 137.3462
5829.634960 73.948 134.4597
5871.878898 74.097 132.3970
5914.428953 74.284 129.9258
5957.287343 74.477 126.0732
6000.456303 74.611 120.8416
6043.938083 74.639 115.2363
6087.734950 74.565 110.6777
6131.849187 74.464 108.4790
6176.283094 74.446 109.1750
6221.038987 74.577 111.7959
6266.119200 74.841 114.2769
6311.526083 75.174 114.9817
6357.262002 75.512 113.1995
6403.329344 75.799 109.2781
6449.730508 76.005 104.2161
6496.467914 76.127 98.9993
6543.543998 76.199 94.3469
