* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.6 dBFS, measurement signal peak level -38.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 7, 2026 3:58:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: droite 10 gauche 11 Delay -0.1054 ms (-36 mm, -1.42 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R retour sans eq Jul 7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
755.492260 67.675 -29.9480
760.966869 67.484 -22.5938
766.481148 67.558 -7.1255
772.035387 67.883 6.2327
777.629873 68.378 11.3184
783.264900 68.970 13.1165
788.940760 69.608 22.5864
794.657750 70.253 64.1018
800.416168 70.884 96.9392
806.216313 71.498 99.7832
812.058489 72.108 94.4043
817.943000 72.750 87.1409
823.870152 73.476 79.7764
829.840255 74.296 72.5420
835.853619 75.153 65.0396
841.910559 75.940 56.8960
848.011390 76.558 48.0718
854.156430 76.936 38.8142
860.346000 77.037 29.5837
866.580422 76.860 20.9780
872.860020 76.443 13.6152
879.185124 75.853 8.0662
885.556062 75.193 4.6736
891.973166 74.590 3.0906
898.436771 74.132 2.3362
904.947215 73.815 1.7822
911.504835 73.610 1.8740
918.109975 73.560 3.5320
924.762978 73.755 6.6494
931.464192 74.202 9.3071
938.213966 74.758 9.3298
945.012651 75.232 6.2192
951.860602 75.486 0.9114
958.758176 75.471 -5.3259
965.705733 75.200 -11.4712
972.703635 74.718 -16.8130
979.752246 74.089 -20.8850
986.851935 73.408 -23.5811
994.003071 72.780 -25.1846
1001.206027 72.286 -26.1816
1008.461179 71.962 -27.1228
1015.768904 71.789 -28.4968
1023.129584 71.716 -30.5598
1030.543603 71.688 -33.4099
1038.011347 71.642 -37.0791
1045.533205 71.515 -41.4294
1053.109569 71.270 -46.1572
1060.740836 70.891 -50.9683
1068.427401 70.364 -55.5483
1076.169666 69.679 -59.2366
1083.968035 68.894 -60.8875
1091.822915 68.199 -58.8616
1099.734713 67.890 -50.2976
1107.703844 68.191 -31.1677
1115.730723 69.049 -7.0532
1123.815768 70.186 6.2192
1131.959400 71.312 7.7651
1140.162045 72.225 2.6384
1148.424129 72.801 -5.9644
1156.746083 72.971 -16.1616
1165.128342 72.720 -26.6201
1173.571343 72.090 -36.3521
1182.075524 71.183 -44.7141
1190.641331 70.167 -51.2334
1199.269209 69.280 -54.6450
1207.959608 68.790 -47.7607
1216.712981 68.874 10.8477
1225.529785 69.475 51.0527
1234.410479 70.361 52.1846
1243.355526 71.295 45.7996
1252.365393 72.107 37.0566
1261.440549 72.689 27.3381
1270.581467 72.974 17.3271
1279.788624 72.949 7.6133
1289.062500 72.651 -1.3352
1298.403578 72.145 -9.2603
1307.812346 71.504 -16.0852
1317.289293 70.782 -21.7747
1326.834914 70.014 -26.1660
1336.449707 69.232 -28.7988
1346.134173 68.503 -28.8782
1355.888816 67.953 -25.4673
1365.714145 67.710 -17.5554
1375.610673 67.816 -4.8206
1385.578915 68.192 10.1880
1395.619391 68.715 21.8884
1405.732624 69.281 26.9517
1415.919142 69.816 26.6306
1426.179476 70.273 23.3459
1436.514160 70.614 18.7908
1446.923734 70.807 14.0212
1457.408740 70.837 9.8555
1467.969724 70.742 6.9299
1478.607238 70.620 5.4836
1489.321836 70.588 5.3018
1500.114076 70.724 6.1687
1510.984521 71.072 8.1978
1521.933737 71.651 11.2280
1532.962297 72.427 13.9348
1544.070773 73.288 14.5815
1555.259747 74.099 12.5669
1566.529800 74.793 8.4946
1577.881521 75.370 3.2117
