* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.2 dBFS, measurement signal peak level -33.4 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 7, 2026 3:58:27 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: droite 10 gauche 11 Delay 0.1069 ms (37 mm, 1.44 in) using estimated IR delay relative to Acoustic reference played from  R with no timing offset
* Measurement: L retour sans eq Jul 7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
188.873065 70.685 -52.1990
190.241717 70.170 -50.3663
191.620287 69.946 -42.6775
193.008847 70.164 -27.2463
194.407468 70.833 -11.3159
195.816225 71.781 -3.9633
197.235190 72.795 -4.4906
198.664438 73.734 -9.6133
200.104042 74.541 -17.2610
201.554078 75.199 -26.4091
203.014622 75.698 -36.6005
204.485750 76.023 -47.5836
205.967538 76.160 -59.0317
207.460064 76.120 -70.2971
208.963405 75.948 -79.8633
210.477640 75.715 -82.6484
212.002848 75.492 -52.2271
213.539108 75.308 -0.3293
215.086500 75.148 3.7325
216.645105 74.975 -3.5345
218.215005 74.767 -13.1913
219.796281 74.527 -23.1879
221.389015 74.267 -32.9398
222.993292 73.989 -42.3298
224.609193 73.673 -51.3853
226.236804 73.278 -60.1117
227.876209 72.756 -68.3921
229.527494 72.067 -75.9448
231.190745 71.198 -82.3345
232.866048 70.170 -87.0002
234.553491 69.042 -89.3491
236.253163 67.923 -89.1282
237.965150 66.954 -87.0852
239.689544 66.241 -85.0159
241.426433 65.770 -84.4915
243.175909 65.420 -85.8484
244.938062 65.061 -88.5259
246.712984 64.617 -91.7847
248.500768 64.073 -95.1116
250.301507 63.453 -98.3254
252.115295 62.787 -101.4902
253.942226 62.102 -104.7559
255.782396 61.420 -108.2896
257.635901 60.761 -112.2988
259.502837 60.134 -117.0015
261.383301 59.528 -122.4482
263.277392 58.915 -128.2300
265.185209 58.271 -133.0352
267.106850 57.605 -133.1099
269.042417 56.952 -113.0054
270.992009 56.375 -49.8101
272.955729 55.964 -23.4435
274.933678 55.857 -14.1083
276.925961 56.178 -7.6375
278.932681 56.959 -2.5322
280.953942 58.134 2.6121
282.989850 59.614 11.5491
285.040511 61.296 27.0452
287.106032 63.049 42.5999
289.186521 64.734 49.3641
291.282086 66.237 47.6300
293.392836 67.482 40.5226
295.518881 68.422 30.3507
297.660333 69.034 18.6418
299.817302 69.312 6.4601
301.989902 69.262 -5.3673
304.178245 68.898 -16.0841
306.382446 68.260 -24.9207
308.602620 67.431 -31.1506
310.838882 66.561 -34.3824
313.091348 65.862 -35.1129
315.360137 65.525 -35.0181
317.645367 65.584 -36.0563
319.947156 65.889 -39.1866
322.265625 66.242 -44.2734
324.600895 66.508 -50.6849
326.953086 66.642 -57.7144
329.322323 66.677 -64.8002
331.708729 66.703 -71.7051
334.112427 66.809 -78.6313
336.533543 67.021 -86.1191
338.972204 67.281 -94.6802
341.428536 67.496 -104.4839
343.902668 67.596 -115.3447
346.394729 67.568 -126.8801
348.904848 67.462 -138.6953
351.433156 67.385 -150.5869
353.979786 67.452 -162.6865
356.544869 67.714 -175.4126
359.128540 68.116 170.7764
361.730934 68.555 155.6753
364.352185 68.943 139.4297
366.992431 69.242 122.4341
369.651810 69.462 105.2686
372.330459 69.657 89.0178
375.028519 69.916 78.4631
377.746130 70.336 -173.2041
380.483434 70.970 -160.3772
383.240574 71.788 -173.6436
386.017693 72.695 171.1338
388.814937 73.574 155.6016
391.632450 74.313 140.1265
394.470380 74.820 124.9209
397.328875 75.023 110.3579
400.208084 74.887 97.1104
403.108157 74.425 86.1055
406.029245 73.712 78.2832
408.971500 72.890 74.0156
411.935076 72.146 72.2771
414.920127 71.633 70.8608
417.926810 71.370 68.1440
420.955280 71.259 64.0042
424.005695 71.195 59.1257
427.078215 71.136 54.1987
430.173000 71.100 49.5986
433.290211 71.127 45.3525
436.430010 71.242 41.2056
439.592562 71.427 36.7788
442.778031 71.630 31.8049
445.986583 71.796 26.2234
449.218386 71.881 20.1145
452.473607 71.860 13.6099
455.752418 71.714 6.8584
459.054987 71.425 0.0627
462.381489 70.981 -6.4097
465.732096 70.387 -11.8374
469.106983 69.691 -14.8022
472.506325 69.011 -12.5320
475.930301 68.530 -1.0037
479.379088 68.402 17.5579
482.852867 68.609 30.0811
486.351817 68.978 33.0190
489.876123 69.322 30.5134
493.425968 69.530 25.7986
497.001536 69.575 20.7820
500.603014 69.495 16.9014
504.230589 69.378 15.7542
507.884452 69.359 19.2134
511.564792 69.569 27.6333
515.271802 70.038 36.7300
519.005673 70.659 41.3845
522.766602 71.275 41.2478
526.554785 71.786 38.3906
530.370418 72.192 34.6536
534.213700 72.567 31.0640
538.084833 73.004 27.8899
541.984018 73.550 24.8875
545.911457 74.187 21.5896
549.867357 74.846 17.5713
553.851922 75.445 12.6799
557.865362 75.934 7.1023
561.907884 76.310 1.2185
565.979700 76.618 -4.6528
570.081022 76.914 -10.5115
574.212064 77.208 -16.7048
578.373042 77.437 -23.6042
582.564171 77.502 -31.2300
586.785671 77.325 -39.1487
591.037762 76.881 -46.6609
595.320665 76.189 -53.0137
599.634604 75.309 -57.5293
603.979804 74.334 -59.9370
608.356491 73.378 -60.8704
612.764893 72.516 -61.6416
617.205240 71.744 -63.1147
621.677763 70.999 -65.1411
626.182696 70.215 -66.8301
630.720274 69.374 -66.8523
635.290733 68.523 -63.6699
639.894312 67.772 -56.4631
644.531250 67.258 -46.8586
649.201789 67.077 -37.9587
653.906173 67.275 -31.0649
658.644647 67.848 -25.8833
663.417457 68.737 -22.1548
668.224854 69.829 -20.0115
673.067086 70.987 -19.8015
677.944408 72.078 -21.8940
682.857073 72.991 -26.3855
687.805336 73.653 -32.8811
692.789457 74.031 -40.6758
697.809695 74.121 -49.0688
702.866312 73.943 -57.4802
707.959571 73.531 -65.4717
713.089738 72.943 -72.7830
718.257080 72.251 -79.3489
723.461867 71.523 -85.1987
728.704370 70.799 -90.1082
733.984862 70.111 -92.9441
739.303619 69.520 -90.6653
744.660918 69.141 -77.9155
750.057038 69.074 -56.8184
755.492260 69.310 -44.1052
760.966869 69.710 -42.6157
766.481148 70.099 -47.0391
772.035387 70.344 -54.0283
777.629873 70.376 -61.6677
783.264900 70.209 -68.3396
788.940760 69.950 -72.1389
794.657750 69.798 -70.6838
800.416168 69.960 -61.5686
806.216313 70.520 -42.5813
812.058489 71.384 -12.8843
817.943000 72.380 12.1133
823.870152 73.352 20.1558
829.840255 74.189 17.5571
835.853619 74.831 10.2349
841.910559 75.281 1.2029
848.011390 75.587 -8.0967
854.156430 75.805 -17.1228
860.346000 75.952 -25.7822
866.580422 75.994 -34.0312
872.860020 75.891 -41.6433
879.185124 75.643 -48.2627
885.556062 75.299 -53.6909
891.973166 74.926 -58.0713
898.436771 74.561 -61.8003
904.947215 74.207 -65.1084
911.504835 73.865 -67.8872
918.109975 73.568 -69.9646
924.762978 73.373 -71.3425
931.464192 73.328 -72.2456
938.213966 73.440 -73.1926
945.012651 73.646 -74.8564
951.860602 73.832 -77.5505
958.758176 73.905 -80.9160
965.705733 73.848 -84.1675
972.703635 73.729 -86.5505
979.752246 73.668 -87.7310
986.851935 73.771 -87.9995
994.003071 74.056 -88.2278
1001.206027 74.430 -89.5928
1008.461179 74.731 -92.7937
1015.768904 74.820 -97.4907
1023.129584 74.634 -102.6438
1030.543603 74.192 -107.0986
1038.011347 73.573 -109.8618
1045.533205 72.920 -110.3276
1053.109569 72.412 -108.7529
1060.740836 72.187 -106.4712
1068.427401 72.251 -105.1191
1076.169666 72.484 -105.5444
1083.968035 72.751 -107.5764
1091.822915 72.984 -110.6038
1099.734713 73.180 -114.1367
1107.703844 73.358 -117.9946
1115.730723 73.527 -122.2104
1123.815768 73.667 -126.8625
1131.959400 73.739 -131.9468
1140.162045 73.688 -137.3035
1148.424129 73.468 -142.4880
1156.746083 73.086 -146.8381
1165.128342 72.633 -149.9111
1173.571343 72.253 -151.9836
1182.075524 72.054 -154.0723
1190.641331 72.021 -157.2766
1199.269209 72.019 -162.1277
1207.959608 71.880 -168.4253
1216.712981 71.496 -175.4395
1225.529785 70.848 177.6809
1234.410479 69.986 171.6826
1243.355526 68.983 167.4448
1252.365393 67.920 166.4346
1261.440549 66.894 170.9612
1270.581467 66.042 -178.1804
1279.788624 65.515 -166.2578
1289.062500 65.358 -159.7754
1298.403578 65.444 -159.5405
1307.812346 65.576 -163.5520
1317.289293 65.639 -169.3086
1326.834914 65.638 -172.8740
1336.449707 65.664 -144.1521
1346.134173 65.853 -43.9297
1355.888816 66.312 -39.8899
1365.714145 67.069 -42.0024
1375.610673 68.058 -44.9382
1385.578915 69.153 -48.8567
1395.619391 70.220 -54.2964
1405.732624 71.163 -61.2244
1415.919142 71.945 -69.0554
1426.179476 72.573 -77.1467
1436.514160 73.069 -85.0466
1446.923734 73.461 -92.4312
1457.408740 73.790 -99.0146
1467.969724 74.105 -104.6802
1478.607238 74.424 -109.6130
1489.321836 74.717 -114.3923
1500.114076 74.908 -119.6169
1510.984521 74.939 -125.2363
1521.933737 74.823 -130.7310
1532.962297 74.634 -135.7341
1544.070773 74.449 -140.2632
1555.259747 74.309 -144.6155
1566.529800 74.198 -149.1519
1577.881521 74.063 -153.9492
1589.315501 73.867 -158.7190
1600.832336 73.626 -163.0911
1612.432627 73.400 -167.0500
1624.116978 73.227 -171.0676
1635.886000 73.071 -175.7039
1647.740304 72.850 178.9314
1659.680509 72.511 173.1702
1671.707238 72.055 167.4136
1683.821118 71.524 161.9695
1696.022780 70.985 157.1482
1708.312860 70.524 153.6128
1720.692000 70.227 153.3577
1733.160843 70.174 162.1841
1745.720041 70.395 -170.1680
1758.370248 70.848 -142.9182
1771.112124 71.414 -135.2656
1783.946332 71.950 -137.3833
1796.873543 72.379 -142.9988
1809.894429 72.715 -149.6377
1823.009670 73.000 -156.4878
1836.219950 73.235 -163.3464
1849.525956 73.383 -169.9375
1862.928384 73.432 -175.6694
1876.427931 73.426 -179.8352
1890.025301 73.418 178.0918
1903.721204 73.436 177.8835
1917.516352 73.461 177.9050
1931.411466 73.436 176.3547
1945.407270 73.310 173.0127
1959.504493 73.079 168.6694
1973.703870 72.766 164.1326
1988.006142 72.410 160.0522
2002.412054 72.063 156.9453
2016.922357 71.798 155.0996
2031.537808 71.680 154.4622
2046.259169 71.749 154.6511
2061.087206 71.996 154.9465
2076.022694 72.361 154.5667
2091.066410 72.761 153.1833
2106.219139 73.134 150.8425
2121.481671 73.449 147.5923
2136.854802 73.682 143.3374
2152.339333 73.794 138.2166
2167.936071 73.764 132.6958
2183.645829 73.596 127.3093
2199.469427 73.331 122.3364
2215.407689 73.009 117.5779
2231.461446 72.627 112.7727
2247.631536 72.164 108.1555
2263.918800 71.631 104.5344
2280.324089 71.105 103.3284
2296.848258 70.721 106.8430
2313.492167 70.612 118.0708
2330.256685 70.816 135.1387
2347.142685 71.259 147.4939
2364.151049 71.830 151.3408
2381.282662 72.447 150.0046
2398.538418 73.074 146.2483
2415.919216 73.698 141.3896
2433.425962 74.310 135.8953
2451.059570 74.880 129.8464
2468.820958 75.366 123.3159
2486.711052 75.738 116.4795
2504.730786 75.985 109.5735
2522.881098 76.115 102.8386
2541.162934 76.159 96.4482
2559.577248 76.163 90.4092
2578.125000 76.164 84.5725
2596.807157 76.179 78.6670
2615.624692 76.186 72.4348
2634.578586 76.147 65.8318
2653.669829 76.032 58.9880
2672.899414 75.828 52.0737
2692.268345 75.521 45.2720
2711.777632 75.092 38.8423
2731.428290 74.535 33.1370
2751.221345 73.887 28.3833
2771.157829 73.202 24.6411
2791.238781 72.535 22.0645
2811.465248 71.937 21.2593
2831.838284 71.453 23.1729
2852.358952 71.102 28.4312
2873.028321 70.876 36.6113
2893.847468 70.792 46.1167
2914.817480 70.925 54.6428
2935.939449 71.358 60.5120
2957.214476 72.087 62.8540
2978.643672 72.993 61.4597
3000.228152 73.906 56.8240
3021.969041 74.676 49.7441
3043.867475 75.204 41.0603
3065.924593 75.450 31.6941
3088.141547 75.402 22.5901
3110.519493 75.066 14.7141
3133.059600 74.485 8.9158
3155.763041 73.757 5.3940
3178.631001 72.995 3.5808
3201.664672 72.310 2.7000
3224.865254 71.800 1.9473
3248.233957 71.509 0.4399
3271.771999 71.379 -2.3997
3295.480608 71.274 -6.4070
3319.361019 71.082 -10.6133
3343.414477 70.778 -13.6492
3367.642236 70.422 -14.3784
3392.045560 70.103 -12.4646
3416.625721 69.873 -8.5947
3441.383999 69.728 -4.7134
3466.321686 69.630 -2.6125
3491.440082 69.568 -1.9124
3516.740496 69.600 -0.9094
3542.224247 69.827 1.4465
3567.892664 70.303 4.2405
3593.747085 70.967 5.3118
3619.788858 71.683 3.4600
3646.019340 72.342 -0.9961
3672.439900 72.900 -7.1953
3699.051913 73.342 -14.5720
3725.856768 73.644 -22.9109
3752.855862 73.766 -32.0046
3780.050603 73.680 -41.4424
3807.442408 73.383 -50.6753
3835.032705 72.898 -59.1240
3862.822933 72.259 -65.9749
3890.814540 71.522 -69.5234
3919.008986 70.805 -65.8577
3947.407741 70.314 -49.9878
3976.012284 70.258 -29.9495
4004.824108 70.674 -20.9106
4033.844715 71.389 -21.4805
4063.075616 72.155 -27.1816
4092.518337 72.774 -35.6389
4122.174412 73.132 -45.4780
4152.045387 73.181 -55.6658
4182.132820 72.916 -65.2510
4212.438278 72.370 -73.1594
4242.963342 71.635 -78.0999
4273.709604 70.868 -78.8062
4304.678665 70.270 -75.2188
4335.872141 69.986 -70.0510
4367.291658 70.016 -67.0081
4398.938854 70.246 -67.3916
4430.815378 70.552 -70.7363
4462.922893 70.810 -76.2380
4495.263072 70.928 -82.8843
4527.837601 70.872 -89.5046
4560.648179 70.682 -94.9409
4593.696515 70.437 -98.2500
4626.984334 70.203 -98.6270
4660.513370 70.036 -95.8579
4694.285371 69.988 -91.5012
4728.302098 70.090 -88.2451
4762.565324 70.303 -87.8291
4797.076835 70.521 -90.2056
4831.838432 70.644 -93.8750
4866.851925 70.655 -96.5344
4902.119140 70.642 -95.8516
4937.641916 70.727 -91.2075
4973.422105 70.976 -85.7588
5009.461572 71.359 -83.6731
5045.762195 71.791 -85.9272
5082.325868 72.191 -91.4587
5119.154496 72.508 -98.9336
5156.250000 72.717 -107.2493
5193.614313 72.811 -115.4177
5231.249383 72.824 -122.2500
5269.157173 72.847 -126.2029
5307.339658 72.983 -125.3313
5345.798829 73.282 -118.2751
5384.536691 73.746 -109.0713
5423.555263 74.338 -105.5610
5462.856580 74.964 -109.1755
5502.442691 75.496 -117.3691
5542.315659 75.822 -127.8213
5582.477563 75.878 -138.8484
5622.930497 75.659 -149.0808
5663.676569 75.217 -157.1975
5704.717904 74.668 -161.9329
5746.056642 74.188 -162.6726
5787.694937 73.934 -160.3271
5829.634960 73.936 -157.4988
5871.878898 74.080 -157.1765
5914.428953 74.187 -160.5461
